playerID,weight,height,startingAge,timePlayed,endingAge,awards,battingAverage,errorsPerYear,outsPerYear,yearsplayed,assistsPerYear,AVGAtBats,AVGHits
taylobe04,205.0,71.0,28.58,1.92,30.5,0,0.0,0.0,19.75,4.0,1.0,6.75,6.75
taylobi02,160.0,70.0,27.75,0.08,27.83,0,0.0,2.5,5.0,2.0,7.0,12.0,12.0
taylobi03,212.0,75.0,24.33,4.08,28.42,0,0.25,0.0,2.6,5.0,0.0,32.8,32.8
taylobo01,170.0,69.0,26.08,0.42,26.5,0,0.0,0.0,13.5,2.0,0.5,42.0,42.0
tayloca01,200.0,74.0,24.25,5.42,29.67,0,0.266,1.533,65.6,15.0,4.6,56.4,56.4
tayloch03,196.0,73.0,23.92,6.17,30.08,1,0.262,2.526,36.053,19.0,33.421,89.84,89.84
tayloda01,190.0,70.0,25.5,10.08,35.58,0,0.297,2.8,125.1,10.0,3.3,218.7,218.7
tayloed02,160.0,66.0,24.42,0.42,24.83,0,0.268,6.5,58.5,2.0,87.0,136.0,136.0
taylofr01,201.0,75.0,25.75,2.0,27.75,0,0.0,0.667,28.333,3.0,3.333,15.67,15.67
tayloha01,160.0,74.0,24.0,3.42,27.42,0,0.286,7.786,258.643,14.0,19.786,125.29,125.29
tayloha02,185.0,73.0,24.33,0.08,24.42,0,0.0,0.0,5.0,1.0,0.0,8.0,8.0
tayloha04,187.0,73.0,18.17,13.25,31.42,0,0.219,1.0,35.611,18.0,4.222,40.17,40.17
taylojo01,185.0,73.0,28.42,4.92,33.33,0,0.249,1.0,29.8,5.0,1.0,59.4,59.4
tayloli01,170.0,69.0,26.5,6.92,33.42,0,0.218,10.333,35.667,3.0,3.0,85.67,85.67
taylomi01,255.0,77.0,25.75,3.0,28.75,0,0.167,0.5,15.5,4.0,0.5,25.5,25.5
taylomi02,215.0,76.0,23.42,6.08,29.5,0,0.24,1.429,140.143,7.0,3.857,224.57,224.57
taylore01,175.0,73.0,23.67,4.75,28.42,0,0.234,1.4,60.0,5.0,0.8,100.0,100.0
taylosa02,185.0,74.0,25.17,5.33,30.5,0,0.246,3.0,191.222,9.0,15.556,139.67,139.67
tayloto01,160.0,68.0,31.83,0.17,32.0,0,0.0,1.333,7.667,3.0,5.667,24.33,24.33
tayloto02,170.0,69.0,22.33,18.42,40.75,0,0.261,4.212,81.558,52.0,90.308,147.69,147.69
tayloty01,194.0,72.0,25.67,1.0,26.67,0,0.0,0.0,7.0,1.0,0.0,10.0,10.0
tayloza02,180.0,71.0,21.92,15.25,37.17,0,0.262,4.778,160.0,18.0,41.778,158.56,158.56
teagata01,210.0,72.0,24.58,7.0,31.58,0,0.202,1.5,120.375,8.0,9.5,63.75,63.75
teahema01,230.0,75.0,23.58,6.42,30.0,1,0.264,3.45,63.15,20.0,42.6,143.65,143.65
tebbebi01,170.0,71.0,23.83,16.0,39.83,3,0.27,7.933,311.133,15.0,44.4,246.93,246.93
tebeapa01,163.0,68.0,22.75,12.75,35.5,0,0.28,10.027,189.676,37.0,44.892,124.7,124.7
tebeapu01,175.0,70.0,25.42,0.0,25.42,0,0.0,0.0,3.0,1.0,1.0,6.0,6.0
teixema01,225.0,75.0,23.0,13.5,36.5,9,0.268,3.316,788.895,19.0,51.895,365.05,365.05
tejadmi01,220.0,69.0,23.25,16.0,39.25,5,0.285,12.455,138.045,22.0,281.5,383.36,383.36
tejadwi01,175.0,72.0,23.83,2.08,25.92,0,0.0,0.0,38.5,2.0,4.5,20.0,20.0
tekotbl01,180.0,71.0,24.0,2.25,26.25,0,0.0,0.0,11.333,3.0,0.0,26.67,26.67
telisto01,220.0,68.0,23.17,3.67,26.83,0,0.23,0.625,44.75,8.0,2.875,31.5,31.5
tellero01,255.0,76.0,23.5,2.0,25.5,0,0.241,2.0,282.0,2.0,25.5,220.0,220.0
templga01,175.0,71.0,20.42,15.17,35.58,5,0.271,17.545,161.409,22.0,276.273,350.95,350.95
templjo01,175.0,71.0,24.67,12.25,36.92,0,0.285,9.526,169.105,19.0,179.105,274.47,274.47
tenacge01,190.0,72.0,22.58,14.33,36.92,2,0.241,2.861,242.528,36.0,20.639,121.94,121.94
tepedfr01,185.0,71.0,19.5,7.92,27.42,0,0.251,1.375,107.375,8.0,9.5,60.75,60.75
terdojo01,200.0,73.0,24.83,2.08,26.92,0,0.221,0.0,24.167,6.0,2.0,24.17,24.17
terrelu01,205.0,75.0,23.17,4.17,27.33,0,0.234,2.4,71.8,5.0,2.2,110.2,110.2
terrybi01,200.0,73.0,24.92,13.0,37.92,12,0.341,8.688,999.938,16.0,69.438,401.75,401.75
terryze01,129.0,68.0,24.83,6.5,31.33,0,0.26,13.0,128.5,10.0,209.8,232.6,232.6
terwiwa01,165.0,71.0,24.17,10.75,34.92,0,0.24,4.35,74.45,20.0,87.8,104.5,104.5
teschal01,155.0,70.0,24.58,0.08,24.67,0,0.0,2.0,5.0,1.0,8.0,7.0,7.0
tettedi01,195.0,72.0,26.25,1.67,27.92,0,0.0,0.333,15.333,3.0,1.0,25.0,25.0
tettlmi01,200.0,74.0,23.75,13.08,36.83,6,0.241,2.115,190.423,26.0,15.692,180.69,180.69
teufeti01,175.0,72.0,25.17,10.0,35.17,0,0.254,3.185,69.704,27.0,79.926,115.26,115.26
textoge01,174.0,70.0,27.33,1.17,28.5,0,0.0,2.5,38.5,2.0,17.5,31.5,31.5
thackmo01,205.0,75.0,24.25,4.92,29.17,0,0.18,1.8,99.8,5.0,13.8,51.2,51.2
thaisma01,215.0,72.0,24.17,1.17,25.33,0,0.211,3.5,48.0,2.0,29.5,73.5,73.5
thameer01,235.0,71.0,24.5,9.33,33.83,0,0.244,2.222,225.111,9.0,15.222,193.89,193.89
thamema01,220.0,74.0,25.25,9.08,34.33,0,0.246,1.143,54.857,14.0,1.929,130.5,130.5
theobro01,165.0,68.0,27.75,1.5,29.25,0,0.248,5.25,106.5,4.0,152.75,194.75,194.75
theodge01,190.0,76.0,26.42,1.5,27.92,0,0.219,1.0,44.25,4.0,2.0,48.0,48.0
theriry01,185.0,71.0,25.75,7.08,32.83,0,0.281,4.706,72.529,17.0,119.882,190.94,190.94
theveto01,155.0,70.0,21.0,14.08,35.08,0,0.247,9.867,76.933,30.0,120.7,138.8,138.8
thigpcu01,190.0,71.0,24.17,1.25,25.42,0,0.229,0.25,59.75,4.0,6.0,29.5,29.5
tholejo01,190.0,73.0,22.92,7.0,29.92,0,0.242,2.0,299.556,9.0,19.0,148.44,148.44
thomaan01,170.0,73.0,21.83,5.0,26.83,0,0.234,15.571,120.286,7.0,234.143,300.43,300.43
thomaar01,150.0,68.0,21.5,0.0,21.5,0,0.0,2.0,29.0,1.0,5.0,70.0,70.0
thomabi01,190.0,70.0,24.42,0.33,24.75,0,0.0,0.667,3.0,3.0,1.0,5.67,5.67
thomabu02,180.0,72.0,22.5,0.0,22.5,0,0.0,0.0,12.0,1.0,18.0,20.0,20.0
thomach01,190.0,72.0,25.5,1.0,26.5,0,0.259,1.5,88.0,2.0,4.0,141.0,141.0
thomacl02,200.0,71.0,24.33,5.5,29.83,0,0.233,2.2,98.4,5.0,3.2,141.8,141.8
thomada01,190.0,74.0,25.33,0.67,26.0,0,0.274,1.5,41.0,2.0,1.5,87.5,87.5
thomade01,160.0,72.0,20.67,14.08,34.75,0,0.249,3.35,49.133,60.0,42.867,77.87,77.87
thomafr02,160.0,70.0,25.33,2.33,27.67,0,0.225,6.833,54.667,6.0,86.667,143.17,143.17
thomafr03,200.0,75.0,22.17,14.75,36.92,1,0.266,4.024,110.476,42.0,22.143,149.52,149.52
thomafr04,240.0,77.0,22.25,18.0,40.25,10,0.301,5.333,527.333,15.0,33.133,546.6,546.6
thomaga01,180.0,73.0,21.17,8.08,29.25,0,0.249,3.053,115.053,19.0,5.158,124.89,124.89
thomage01,190.0,75.0,19.83,14.0,33.83,0,0.256,1.235,27.471,34.0,3.765,49.44,49.44
thomago01,210.0,74.0,22.33,13.5,35.83,1,0.225,3.4,196.933,15.0,3.733,311.8,311.8
thomahe01,157.0,64.0,22.25,3.08,25.33,0,0.221,1.0,25.833,6.0,11.0,39.17,39.17
thomair01,200.0,74.0,25.33,9.08,34.42,3,0.242,7.545,194.182,11.0,52.545,122.64,122.64
thomaki01,195.0,73.0,29.0,1.42,30.42,0,0.233,1.0,22.25,4.0,0.5,55.75,55.75
thomala02,185.0,72.0,23.67,1.42,25.08,0,0.0,0.0,22.0,1.0,1.0,38.0,38.0
thomale02,178.0,71.0,26.75,2.25,29.0,0,0.212,2.8,17.6,5.0,34.2,53.8,53.8
thomale03,195.0,74.0,25.17,7.42,32.58,0,0.255,3.526,225.158,19.0,16.263,174.95,174.95
thomapi01,173.0,69.0,24.25,9.17,33.42,0,0.237,4.727,138.182,11.0,34.273,94.09,94.09
thomara01,175.0,70.0,28.0,0.0,28.0,0,0.0,0.0,5.0,1.0,0.0,3.0,3.0
thomare01,165.0,71.0,23.42,0.0,23.42,0,0.0,1.0,24.0,1.0,1.0,30.0,30.0
thomava01,165.0,69.0,31.5,4.5,36.0,0,0.23,2.5,188.0,6.0,15.333,104.33,104.33
thomawa01,156.0,68.0,24.42,0.08,24.5,0,0.0,3.0,7.0,1.0,12.0,13.0,13.0
thomeji01,250.0,76.0,21.08,21.08,42.17,6,0.276,7.211,497.368,19.0,82.368,443.26,443.26
thompan02,210.0,75.0,24.58,0.0,24.58,0,0.0,0.0,2.0,1.0,0.0,6.0,6.0
thompbo01,175.0,71.0,24.42,0.42,24.83,0,0.225,2.0,109.0,1.0,1.0,120.0,120.0
thompda01,183.0,72.0,23.33,6.33,29.67,1,0.248,6.167,52.389,18.0,95.556,123.22,123.22
thompdo01,185.0,72.0,25.33,5.17,30.5,0,0.218,0.75,44.25,4.0,2.25,76.75,76.75
thompfr01,135.0,65.0,23.17,0.42,23.58,0,0.0,11.333,16.0,3.0,2.0,15.33,15.33
thompfr02,155.0,68.0,24.83,0.25,25.08,0,0.0,4.0,8.5,2.0,13.5,26.5,26.5
thompfr03,150.0,68.0,23.25,8.58,31.83,0,0.298,16.222,182.0,9.0,228.778,284.22,284.22
thompha02,174.0,69.0,21.58,9.17,30.75,0,0.267,7.143,51.571,21.0,76.333,143.0,143.0
thompja01,200.0,76.0,21.75,10.17,31.92,0,0.261,8.083,984.833,12.0,68.25,400.17,400.17
thompja02,200.0,76.0,25.0,0.0,25.0,0,0.0,4.0,94.0,1.0,13.0,49.0,49.0
thompke01,195.0,70.0,26.75,1.25,28.0,0,0.0,0.333,13.333,3.0,0.0,21.67,21.67
thompmi02,170.0,71.0,25.67,11.83,37.5,0,0.274,2.467,144.533,15.0,3.067,250.73,250.73
thompri02,190.0,74.0,25.0,8.5,33.5,0,0.0,0.0,5.0,2.0,0.0,11.0,11.0
thompro01,165.0,71.0,23.92,10.42,34.33,3,0.257,9.167,217.583,12.0,308.75,384.33,384.33
thompry01,200.0,75.0,24.83,10.0,34.83,0,0.243,1.444,98.444,9.0,2.111,139.67,139.67
thompsa01,207.0,74.0,25.33,21.17,46.5,0,0.331,10.812,135.875,16.0,17.688,374.88,374.88
thompsc01,195.0,75.0,22.75,7.08,29.83,0,0.262,0.875,74.375,16.0,4.5,79.56,79.56
thompsh01,165.0,68.0,21.17,1.92,23.08,0,0.0,0.333,13.333,3.0,1.667,20.67,20.67
thompti01,190.0,71.0,30.08,4.0,34.08,0,0.238,2.0,123.6,5.0,13.6,103.4,103.4
thompto02,155.0,69.0,23.33,5.75,29.08,0,0.266,3.0,122.0,7.0,6.714,158.14,158.14
thomptr01,220.0,75.0,24.42,2.83,27.25,0,0.206,1.0,52.6,5.0,1.0,107.0,107.0
thomptu01,160.0,68.0,25.92,1.92,27.83,0,0.206,8.333,21.667,3.0,5.333,34.0,34.0
thomsbo01,180.0,74.0,22.92,13.83,36.75,0,0.271,4.958,158.333,24.0,20.5,262.46,262.46
thondi01,160.0,71.0,20.92,14.42,35.33,2,0.264,6.857,63.929,28.0,122.214,158.89,158.89
thoneja01,175.0,70.0,22.33,9.33,31.67,0,0.24,5.583,36.167,12.0,10.75,75.08,75.08
thormsc01,225.0,75.0,24.42,1.25,25.67,0,0.222,2.333,234.0,3.0,22.0,138.33,138.33
thornan01,200.0,75.0,23.92,14.08,38.0,3,0.254,3.467,415.933,15.0,33.467,352.73,352.73
thornlo01,185.0,74.0,22.0,5.0,27.0,0,0.0,0.4,11.0,5.0,0.0,17.4,17.4
thorpbo01,190.0,73.0,24.42,2.42,26.83,0,0.251,2.0,72.0,2.0,4.5,165.5,165.5
thorpji01,185.0,73.0,25.92,6.42,32.33,0,0.252,2.333,40.556,9.0,1.444,77.56,77.56
thrasbu01,182.0,71.0,27.08,0.67,27.75,0,0.255,1.0,19.0,2.0,0.5,53.0,53.0
thronfa01,185.0,71.0,20.83,9.25,30.08,0,0.236,3.0,72.125,8.0,3.125,162.62,162.62
thronma01,190.0,73.0,22.0,7.67,29.67,0,0.239,2.615,177.385,13.0,15.615,90.54,90.54
thurmbo01,205.0,73.0,37.92,4.0,41.92,0,0.246,2.0,62.0,4.0,2.25,165.75,165.75
thurmga01,170.0,70.0,22.75,9.75,32.5,0,0.243,1.778,58.111,9.0,2.0,88.67,88.67
thursjo01,225.0,71.0,23.0,8.92,31.92,0,0.231,1.3,10.0,10.0,17.7,32.9,32.9
tiernco01,175.0,68.0,26.58,5.08,31.67,0,0.296,5.211,55.421,19.0,86.421,121.0,121.0
tiffete01,225.0,74.0,25.42,3.75,29.17,0,0.226,1.286,19.143,7.0,10.143,34.71,34.71
tillejo01,154.0,67.0,28.0,2.17,30.17,0,0.138,4.667,19.333,3.0,1.667,46.0,46.0
tillmbo01,205.0,76.0,25.08,8.5,33.58,0,0.232,5.5,423.0,10.0,25.3,232.9,232.9
tillmru01,185.0,72.0,21.83,6.0,27.83,0,0.0,0.333,7.667,3.0,0.0,18.67,18.67
tilsoch01,190.0,73.0,23.67,2.92,26.58,0,0.246,1.333,54.667,3.0,1.667,84.0,84.0
timmooz01,205.0,74.0,24.58,5.5,30.08,0,0.235,0.5,24.833,6.0,0.333,67.5,67.5
tinglro01,160.0,74.0,23.33,13.0,36.33,0,0.198,1.273,100.455,11.0,11.545,50.45,50.45
tinkejo01,175.0,69.0,21.75,14.42,36.17,0,0.262,28.174,166.348,23.0,258.739,280.04,280.04
tinslle01,190.0,71.0,24.08,4.42,28.5,0,0.241,1.5,95.667,6.0,2.5,145.0,145.0
tippeji01,148.0,65.0,22.83,3.5,26.33,0,0.245,15.25,50.25,4.0,6.5,116.5,116.5
tiptoer01,190.0,71.0,24.17,6.25,30.42,0,0.27,3.429,145.0,7.0,3.0,232.29,232.29
tiptojo01,185.0,71.0,26.25,6.33,32.58,0,0.236,3.0,156.25,8.0,26.0,139.62,139.62
tischto01,190.0,70.0,24.75,2.33,27.08,0,0.181,0.667,72.0,3.0,6.0,38.67,38.67
titusjo01,156.0,69.0,27.33,10.17,37.5,0,0.282,8.417,178.25,12.0,16.75,413.33,413.33
tobinja01,142.0,68.0,21.92,13.42,35.33,0,0.309,8.533,175.467,15.0,13.467,411.6,411.6
tobinjo02,165.0,72.0,24.25,0.42,24.67,0,0.252,4.333,33.667,3.0,53.667,92.67,92.67
tocajo01,220.0,75.0,28.67,2.08,30.75,0,0.0,0.0,5.4,5.0,0.2,5.4,5.4
toddal01,198.0,73.0,30.25,11.33,41.58,0,0.276,7.364,273.727,11.0,37.364,253.18,253.18
todtph01,175.0,72.0,22.67,7.42,30.08,0,0.258,8.889,1008.889,9.0,69.222,379.44,379.44
tolanbo01,170.0,71.0,19.83,14.0,33.83,2,0.265,2.762,138.81,21.0,4.81,201.81,201.81
tolbema01,185.0,72.0,25.92,3.42,29.33,0,0.23,1.2,17.733,15.0,29.867,40.33,40.33
tolenjo01,195.0,73.0,30.08,0.25,30.33,0,0.0,0.5,26.5,2.0,2.5,27.0,27.0
tolesan01,192.0,69.0,24.17,2.17,26.33,0,0.286,1.0,36.333,3.0,1.0,77.0,77.0
tollewa01,160.0,69.0,25.83,9.0,34.83,0,0.241,2.806,35.581,31.0,61.032,74.9,74.9
tolmati01,190.0,72.0,25.42,5.92,31.33,0,0.168,0.0,11.25,12.0,0.417,16.33,16.33
tolsoch01,185.0,72.0,26.67,5.08,31.75,0,0.284,1.8,108.4,5.0,6.8,55.0,55.0
tomasya01,260.0,74.0,24.42,4.25,28.67,0,0.268,2.667,64.167,6.0,9.333,183.67,183.67
tomlike01,175.0,74.0,25.17,3.08,28.25,0,0.265,1.385,18.385,13.0,29.0,47.54,47.54
tomneph01,155.0,67.0,25.25,2.08,27.33,0,0.232,66.333,149.667,3.0,325.667,294.0,294.0
tonneto01,175.0,70.0,30.0,0.0,30.0,0,0.0,2.0,16.0,1.0,2.0,5.0,5.0
toolebe01,155.0,70.0,24.67,1.33,26.0,0,0.216,46.5,186.5,2.0,277.0,349.0,349.0
toporsp01,165.0,70.0,22.17,7.17,29.33,0,0.282,4.0,30.417,24.0,44.833,64.67,64.67
torboje01,195.0,72.0,22.5,9.33,31.83,0,0.214,3.2,299.8,10.0,21.4,139.1,139.1
torcato01,195.0,73.0,22.75,2.75,25.5,0,0.0,0.333,2.667,3.0,0.0,15.67,15.67
toregwy01,210.0,71.0,26.67,1.83,28.5,0,0.0,0.0,62.0,2.0,5.0,25.5,25.5
torgeea01,180.0,75.0,23.25,14.33,37.58,0,0.265,7.2,584.2,20.0,40.75,248.45,248.45
toroab01,206.0,72.0,22.67,1.08,23.75,0,0.0,1.0,9.0,2.0,18.5,39.0,39.0
torphre01,169.0,71.0,28.83,0.08,28.92,0,0.0,1.0,31.0,1.0,0.0,15.0,15.0
torrean02,195.0,70.0,24.25,11.33,35.58,0,0.242,1.444,132.111,9.0,2.889,212.22,212.22
torreei01,165.0,68.0,25.25,0.08,25.33,0,0.0,1.5,1.5,2.0,3.5,4.5,4.5
torrefe01,165.0,71.0,29.92,2.5,32.42,0,0.254,10.8,61.8,5.0,122.0,238.2,238.2
torrefr01,200.0,76.0,24.33,7.42,31.75,0,0.273,4.0,505.143,7.0,44.0,211.71,211.71
torregl01,205.0,73.0,21.33,2.42,23.75,0,0.275,9.25,97.25,4.0,149.75,244.25,244.25
torrejo01,212.0,74.0,20.17,16.75,36.92,9,0.297,5.121,352.061,33.0,52.455,238.61,238.61
torrelu01,208.0,72.0,20.92,3.42,24.33,0,0.168,1.0,146.0,2.0,8.0,68.5,68.5
torrera01,190.0,71.0,24.42,1.0,25.42,0,0.225,0.4,7.0,5.0,13.4,20.4,20.4
torreri01,160.0,71.0,29.08,2.25,31.33,0,0.0,0.25,13.5,4.0,1.25,8.25,8.25
torrero01,155.0,68.0,23.0,5.0,28.0,0,0.279,0.588,11.765,17.0,23.647,34.82,34.82
torreru01,175.0,70.0,23.0,8.92,31.92,0,0.212,2.1,86.6,10.0,3.5,131.4,131.4
torrest01,175.0,72.0,23.67,0.92,24.58,0,0.0,0.0,21.0,2.0,1.0,9.5,9.5
torreyo01,200.0,71.0,23.17,12.0,35.17,0,0.257,1.895,287.211,19.0,19.368,151.05,151.05
torveke01,205.0,75.0,28.42,3.08,31.5,0,0.0,0.0,19.75,4.0,0.75,13.5,13.5
tosonre01,195.0,72.0,24.75,0.42,25.17,0,0.203,3.0,87.0,1.0,4.0,172.0,172.0
tovarwi01,180.0,67.0,22.08,5.92,28.0,0,0.0,0.333,11.333,3.0,26.0,32.67,32.67
towlejr01,200.0,74.0,23.58,4.0,27.58,0,0.187,1.8,167.2,5.0,11.2,85.6,85.6
towneba01,180.0,70.0,26.42,0.17,26.58,0,0.0,4.0,39.0,1.0,9.0,36.0,36.0
townsge01,180.0,67.0,20.0,4.33,24.33,0,0.187,14.167,98.5,6.0,36.667,90.17,90.17
toyji01,160.0,66.0,29.17,3.25,32.42,0,0.211,11.333,152.0,6.0,25.167,97.17,97.17
trabeji01,194.0,72.0,22.75,5.08,27.83,0,0.227,2.4,247.6,5.0,27.2,163.8,163.8
tracedi01,160.0,71.0,27.17,7.42,34.58,0,0.213,3.2,28.75,20.0,50.2,61.45,61.45
tracyan01,220.0,75.0,26.33,9.5,35.83,0,0.233,1.0,35.167,6.0,10.0,45.83,45.83
tracych01,205.0,73.0,23.92,9.42,33.33,0,0.274,3.571,114.762,21.0,38.762,128.86,128.86
tracyji01,185.0,72.0,24.58,1.17,25.75,0,0.249,0.667,20.0,3.0,0.0,61.67,61.67
traffbi01,185.0,71.0,18.58,8.0,26.58,0,0.175,10.0,99.2,10.0,24.1,66.3,66.3
tragewa01,175.0,72.0,26.08,7.25,33.33,0,0.217,5.625,108.125,8.0,31.25,85.12,85.12
trahabl01,180.0,69.0,25.0,0.0,25.0,0,0.0,0.0,1.667,3.0,2.0,4.67,4.67
trambre01,175.0,72.0,24.92,0.0,24.92,0,0.0,1.0,2.0,1.0,0.0,4.0,4.0
trammal01,165.0,72.0,19.58,19.0,38.58,11,0.285,9.4,137.92,25.0,250.6,331.52,331.52
trammbu01,205.0,75.0,25.42,6.17,31.58,0,0.261,1.375,97.375,8.0,2.25,224.75,224.75
travice01,185.0,73.0,19.75,14.33,34.08,3,0.314,13.2,97.3,20.0,156.9,245.7,245.7
travide01,195.0,69.0,24.17,3.42,27.58,0,0.274,7.5,129.0,4.0,202.75,292.25,292.25
travisa01,220.0,72.0,23.75,2.33,26.08,0,0.23,1.2,61.8,5.0,2.6,51.2,51.2
traxlbr01,200.0,70.0,22.58,0.08,22.67,0,0.0,0.0,6.0,1.0,2.0,11.0,11.0
trayji01,180.0,71.0,24.58,0.0,24.58,0,0.0,2.5,22.5,2.0,2.5,10.5,10.5
traynpi01,170.0,72.0,21.83,16.92,38.75,26,0.32,14.5,99.583,24.0,153.0,314.96,314.96
treadge01,185.0,72.0,26.42,3.17,29.58,0,0.285,13.5,100.333,6.0,8.5,215.0,215.0
treadje01,170.0,70.0,24.67,8.0,32.67,0,0.281,4.0,60.824,17.0,85.765,124.65,124.65
treadra01,150.0,67.0,22.92,0.0,22.92,0,0.0,2.0,5.0,1.0,5.0,19.0,19.0
treadre01,175.0,70.0,24.25,1.17,25.42,0,0.266,5.5,97.0,2.0,3.0,197.0,197.0
treanma01,200.0,72.0,28.25,8.25,36.5,0,0.225,3.2,285.8,10.0,15.7,124.9,124.9
trechfr01,175.0,70.0,21.75,0.0,21.75,0,0.0,2.0,2.0,1.0,4.0,4.0,4.0
tremani01,150.0,65.0,21.83,2.08,23.92,0,0.0,0.0,12.667,3.0,0.667,24.33,24.33
tremich01,200.0,72.0,25.75,9.17,34.92,0,0.0,0.333,22.667,3.0,1.333,13.67,13.67
trempov01,163.0,70.0,21.25,1.25,22.5,0,0.0,0.0,12.0,2.0,2.0,45.5,45.5
treshmi01,170.0,71.0,24.58,11.0,35.58,0,0.249,6.5,330.083,12.0,47.917,264.08,264.08
treshto01,180.0,73.0,23.0,8.0,31.0,3,0.245,6.867,134.733,15.0,84.6,283.4,283.4
trevial01,165.0,70.0,21.08,12.0,33.08,0,0.249,2.771,111.629,35.0,13.229,69.43,69.43
trevibo01,185.0,74.0,22.75,0.17,22.92,0,0.0,1.0,24.0,1.0,1.0,40.0,40.0
trevijo01,210.0,71.0,25.58,2.25,27.83,0,0.258,0.5,137.0,2.0,6.5,64.0,64.0
triangu01,205.0,75.0,23.08,12.0,35.08,0,0.244,4.737,339.105,19.0,29.737,205.58,205.58
trillma01,150.0,73.0,22.5,15.92,38.42,9,0.263,5.281,124.281,32.0,151.719,185.94,185.94
triplco01,185.0,71.0,26.33,7.42,33.75,0,0.256,3.571,94.857,7.0,3.429,186.71,186.71
triunca01,195.0,71.0,22.58,1.92,24.5,0,0.0,0.833,6.0,6.0,10.167,13.5,13.5
troskha01,207.0,74.0,20.83,13.0,33.83,0,0.302,10.083,1010.417,12.0,62.75,430.08,430.08
trottsa01,190.0,69.0,23.17,8.17,31.33,0,0.25,9.172,64.828,29.0,19.276,46.69,46.69
troupqu01,225.0,74.0,39.33,0.08,39.42,0,0.0,0.0,22.0,1.0,3.0,10.0,10.0
troutmi01,235.0,74.0,19.92,9.17,29.08,13,0.305,2.222,307.556,9.0,4.222,482.22,482.22
troyda01,154.0,65.0,25.25,3.92,29.17,0,0.243,21.364,58.727,11.0,73.909,102.45,102.45
trubych01,190.0,74.0,26.5,2.92,29.42,0,0.231,4.625,21.5,8.0,55.125,102.38,102.38
trubyha01,185.0,71.0,27.25,0.92,28.17,0,0.281,7.667,64.667,3.0,64.0,86.67,86.67
truesfr01,145.0,68.0,26.08,8.25,34.33,0,0.22,19.5,104.0,4.0,132.5,167.0,167.0
trumbma01,225.0,76.0,24.67,9.0,33.67,1,0.249,1.87,155.739,23.0,10.739,177.61,177.61
tubbsgr01,195.0,69.0,31.0,0.17,31.17,0,0.0,1.0,38.0,1.0,1.0,59.0,59.0
tuckeco01,205.0,75.0,22.75,1.42,24.17,0,0.211,2.0,45.0,1.0,92.0,147.0,147.0
tuckeed01,205.0,74.0,25.58,3.0,28.58,0,0.0,0.75,47.75,4.0,3.25,20.75,20.75
tuckeky01,199.0,76.0,21.5,2.17,23.67,0,0.206,1.0,21.333,3.0,1.333,43.67,43.67
tuckemi01,185.0,74.0,23.83,11.5,35.33,0,0.256,1.8,107.3,20.0,4.1,204.15,204.15
tuckeol01,180.0,71.0,25.25,1.42,26.67,0,0.0,0.0,13.5,2.0,1.5,35.5,35.5
tuckepr01,210.0,72.0,24.83,3.33,28.17,0,0.222,0.4,40.6,5.0,0.6,120.0,120.0
tucketh01,165.0,70.0,24.58,9.0,33.58,0,0.256,2.625,202.125,8.0,6.5,278.75,278.75
tuiasma01,235.0,74.0,22.33,7.67,30.0,0,0.207,1.0,24.7,10.0,8.4,35.7,35.7
tulowtr01,205.0,75.0,21.83,12.67,34.5,4,0.29,6.5,139.0,14.0,277.786,343.14,343.14
tupmama01,185.0,71.0,28.5,0.0,28.5,0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
turanbr01,170.0,70.0,26.17,0.92,27.08,0,0.222,0.6,24.8,5.0,2.4,50.4,50.4
turbije01,165.0,68.0,32.0,0.08,32.08,0,0.0,16.0,24.0,1.0,54.0,49.0,49.0
turched01,165.0,70.0,26.25,0.0,26.25,0,0.0,0.5,2.5,2.0,4.5,6.5,6.5
turgepe01,145.0,66.0,26.67,0.08,26.75,0,0.0,1.0,4.0,1.0,3.0,6.0,6.0
turnech01,190.0,74.0,24.42,7.17,31.58,0,0.243,0.333,56.333,12.0,4.75,30.83,30.83
turneea01,170.0,69.0,25.33,1.83,27.17,0,0.0,1.5,50.5,2.0,5.5,37.0,37.0
turneje01,180.0,69.0,20.67,8.75,29.42,0,0.257,2.455,54.727,11.0,2.818,158.36,158.36
turneju01,202.0,71.0,24.83,11.0,35.83,1,0.292,2.344,25.875,32.0,50.281,105.06,105.06
turnesh01,180.0,70.0,25.58,4.08,29.67,0,0.239,1.2,5.8,5.0,8.8,21.8,21.8
turnest01,220.0,74.0,25.33,0.42,25.75,0,0.0,2.0,165.0,1.0,10.0,82.0,82.0
turnete01,149.0,68.0,20.5,18.08,38.58,0,0.253,9.0,76.147,34.0,131.559,174.15,174.15
turneto01,195.0,74.0,23.58,4.42,28.0,0,0.237,4.5,135.0,6.0,20.167,116.0,116.0
turnetr01,185.0,74.0,22.17,5.08,27.25,0,0.291,4.75,80.5,8.0,129.25,243.0,243.0
tuttlbi01,190.0,72.0,23.17,10.67,33.83,0,0.259,4.429,197.643,14.0,18.786,304.64,304.64
tutwigu01,175.0,72.0,23.08,2.08,25.17,0,0.0,2.667,51.333,3.0,7.0,26.33,26.33
twinear01,190.0,73.0,26.83,1.0,27.83,0,0.314,8.5,97.5,2.0,27.0,87.5,87.5
