playerID,birthYear,weight,height,startingAge,timePlayed,endingAge,awards,battingAverage,totalAtBats,totalHits,Value Counts
ramsemi01,1954.0,170.0,73.0,24.5,6.67,31.17,0,0.24,786.0,189.0,16
ramsemi02,1960.0,170.0,72.0,26.75,0.5,27.25,0,0.232,125.0,29.0,16
randabo01,1948.0,175.0,74.0,27.83,4.08,31.92,0,0.257,1325.0,341.0,16
randajo01,1969.0,190.0,71.0,25.33,11.5,36.83,0,0.284,5428.0,1543.0,16
randane01,1880.0,181.0,70.0,27.17,0.5,27.67,0,0.211,336.0,71.0,16
randdi01,1931.0,185.0,74.0,22.5,4.0,26.5,0,0.24,146.0,35.0,16
randlle01,1949.0,169.0,70.0,22.33,11.0,33.33,0,0.257,3950.0,1016.0,16
randowi01,1954.0,165.0,71.0,21.0,17.25,38.25,4,0.276,8018.0,2210.0,16
ranewme01,1938.0,170.0,71.0,23.92,7.42,31.33,0,0.247,594.0,147.0,16
ransoco01,1976.0,200.0,74.0,25.58,11.92,37.5,0,0.218,734.0,160.0,16
ransoje01,1960.0,185.0,71.0,20.83,2.08,22.92,0,0.19,79.0,15.0,16
rappea01,1921.0,185.0,74.0,27.92,3.42,31.33,0,0.262,279.0,73.0,11
rappgo01,1894.0,165.0,70.0,27.17,2.25,29.42,0,0.253,1064.0,269.0,11
raridbi01,1888.0,168.0,70.0,21.5,11.17,32.67,0,0.237,2877.0,682.0,16
rasmuco01,1986.0,195.0,74.0,22.67,9.25,31.92,0,0.241,3704.0,891.0,16
rathmo01,1887.0,160.0,68.0,21.75,11.08,32.83,0,0.254,2048.0,521.0,16
ratlipa01,1944.0,190.0,74.0,19.25,9.25,28.5,0,0.205,297.0,61.0,16
raubto01,1870.0,155.0,70.0,32.5,3.0,35.5,0,0.253,162.0,41.0,16
raudmbo01,1942.0,185.0,69.0,24.5,1.0,25.5,0,0.2,55.0,11.0,16
ravelra01,1992.0,235.0,73.0,27.17,1.25,28.42,0,0.205,39.0,8.0,16
rawlijo01,1892.0,158.0,68.0,21.67,12.42,34.08,0,0.25,3716.0,928.0,11
rayfofl01,1957.0,190.0,70.0,22.75,7.42,30.17,0,0.244,1044.0,255.0,16
rayir01,1864.0,165.0,66.0,24.5,3.17,27.67,0,0.292,902.0,263.0,16
rayjo01,1957.0,170.0,71.0,24.5,9.0,33.5,2,0.29,5188.0,1502.0,16
rayla01,1958.0,195.0,73.0,24.5,0.08,24.58,0,0.167,6.0,1.0,16
raymefr01,1875.0,185.0,71.0,25.42,4.5,29.92,0,0.218,1380.0,301.0,16
raymolo01,1894.0,187.0,70.0,24.42,0.0,24.42,0,0.5,2.0,1.0,11
raynojo01,1984.0,205.0,73.0,26.25,0.0,26.25,0,0.2,10.0,2.0,16
reachal01,1840.0,155.0,66.0,31.0,4.0,35.0,0,0.247,393.0,97.0,16
reachbo01,1843.0,155.0,65.0,28.67,1.5,30.17,0,0.231,13.0,3.0,16
readra01,1993.0,220.0,72.0,23.92,2.0,25.92,0,0.182,22.0,4.0,16
readyra01,1960.0,180.0,71.0,23.67,11.83,35.5,0,0.26,2107.0,547.0,16
realmjt01,1991.0,212.0,73.0,23.25,6.25,29.5,0,0.278,2526.0,703.0,16
reardph01,1881.0,160.0,69.0,24.92,0.0,24.92,0,0.071,14.0,1.0,16
rebelar01,1914.0,180.0,68.0,24.08,7.42,31.5,0,0.333,81.0,27.0,11
rebouje01,1964.0,167.0,72.0,28.08,11.33,39.42,0,0.24,2229.0,536.0,16
reddijo01,1987.0,197.0,74.0,22.42,11.17,33.58,1,0.263,4069.0,1072.0,16
rederjo01,1909.0,184.0,72.0,22.58,0.17,22.75,0,0.135,37.0,5.0,11
redfebu01,1902.0,165.0,71.0,26.0,1.5,27.5,0,0.218,307.0,67.0,11
redfijo01,1961.0,190.0,74.0,27.42,3.08,30.5,0,0.111,18.0,2.0,16
redmapr01,1979.0,185.0,75.0,24.0,0.08,24.08,0,0.125,24.0,3.0,16
redmati01,1977.0,175.0,71.0,23.25,7.25,30.5,0,0.281,1370.0,385.0,16
redmogl01,1948.0,180.0,71.0,26.67,0.08,26.75,0,0.235,17.0,4.0,16
redmoja01,1910.0,185.0,71.0,24.58,0.33,24.92,0,0.176,34.0,6.0,11
redmomi01,1971.0,185.0,73.0,27.0,12.17,39.17,0,0.287,2264.0,649.0,16
redusga01,1956.0,180.0,73.0,25.83,11.83,37.67,0,0.252,3513.0,886.0,16
reecebo01,1951.0,190.0,73.0,27.25,0.42,27.67,0,0.182,11.0,2.0,16
reedbi01,1922.0,175.0,70.0,29.42,0.08,29.5,0,0.25,52.0,13.0,11
reedda01,1965.0,190.0,73.0,24.58,2.33,26.92,0,0.183,153.0,28.0,16
reeder01,1980.0,170.0,71.0,25.33,1.25,26.58,0,0.098,61.0,6.0,16
reedja01,1933.0,185.0,72.0,28.17,2.42,30.58,0,0.233,129.0,30.0,16
reedje02,1962.0,190.0,74.0,21.42,16.5,37.92,0,0.25,3101.0,774.0,16
reedje03,1981.0,195.0,72.0,23.25,6.58,29.83,0,0.253,1243.0,315.0,16
reedjo01,1962.0,170.0,69.0,25.17,9.92,35.08,0,0.27,4554.0,1231.0,16
reedke01,1978.0,205.0,76.0,26.58,0.0,26.58,0,0.2,5.0,1.0,16
reedmi01,1890.0,150.0,69.0,21.17,3.58,24.75,0,0.228,162.0,37.0,11
reedmi02,1992.0,215.0,72.0,22.83,3.58,26.42,0,0.229,35.0,8.0,16
reedte01,1890.0,190.0,71.0,24.92,0.0,24.92,0,0.26,77.0,20.0,11
reeseji01,1901.0,165.0,71.0,28.5,2.42,30.92,0,0.278,742.0,206.0,11
reeseke01,1978.0,195.0,71.0,27.25,1.08,28.33,0,0.417,12.0,5.0,16
reesepe01,1918.0,160.0,70.0,21.75,18.42,40.17,5,0.269,8058.0,2170.0,16
reesepo01,1973.0,180.0,71.0,23.83,7.5,31.33,2,0.248,2833.0,704.0,16
reesera01,1904.0,180.0,71.0,23.17,3.33,26.5,0,0.281,1142.0,321.0,11
reeseri01,1941.0,185.0,75.0,23.0,9.0,32.0,0,0.255,2011.0,512.0,16
refsnro01,1991.0,205.0,72.0,24.33,5.08,29.42,0,0.218,367.0,80.0,16
regalru01,1930.0,185.0,73.0,23.92,2.17,26.08,0,0.249,253.0,63.0,16
reganbi01,1899.0,155.0,70.0,27.42,5.0,32.42,0,0.267,2364.0,632.0,11
regoto01,1897.0,165.0,64.0,26.67,1.25,27.92,0,0.286,91.0,26.0,11
rehgwa01,1888.0,160.0,68.0,23.67,7.08,30.75,0,0.253,743.0,188.0,11
reibefr01,1909.0,169.0,68.0,23.58,3.42,27.0,0,0.274,84.0,23.0,11
reichdi01,1896.0,185.0,72.0,25.83,1.08,26.92,0,0.257,385.0,99.0,11
reichhe01,1917.0,200.0,74.0,31.5,0.42,31.92,0,0.281,388.0,109.0,11
reichri01,1943.0,210.0,75.0,21.5,9.58,31.08,0,0.261,3307.0,864.0,16
reidbi01,1857.0,170.0,72.0,26.0,1.42,27.42,0,0.263,167.0,44.0,16
reidje01,1962.0,200.0,73.0,25.25,0.58,25.83,0,0.125,8.0,1.0,16
reidsc01,1947.0,195.0,73.0,22.67,1.0,23.67,0,0.147,68.0,10.0,16
reillba01,1884.0,175.0,72.0,25.42,0.17,25.58,0,0.2,25.0,5.0,16
reillch02,1867.0,190.0,71.0,22.67,7.92,30.58,0,0.25,2381.0,595.0,16
reilldu01,1884.0,148.0,64.0,25.0,0.08,25.08,0,0.21,62.0,13.0,16
reilljo01,1858.0,178.0,75.0,21.58,11.42,33.0,0,0.289,4684.0,1352.0,16
reilljo03,1868.0,160.0,68.0,28.0,0.0,28.0,0,0.214,42.0,9.0,16
reimeke01,1964.0,215.0,74.0,24.25,5.0,29.25,0,0.259,1450.0,376.0,16
reimono01,1983.0,205.0,76.0,25.58,7.42,33.0,0,0.246,1378.0,339.0,16
reinbmi01,1949.0,195.0,74.0,24.67,0.17,24.83,0,0.25,20.0,5.0,16
reinewa01,1890.0,150.0,66.0,25.42,0.0,25.42,0,0.125,8.0,1.0,11
reinhar02,1903.0,175.0,70.0,25.67,0.0,25.67,0,0.333,3.0,1.0,11
reinhja01,1992.0,185.0,73.0,25.08,1.08,26.17,0,0.167,30.0,5.0,16
reipsch01,1856.0,160.0,66.0,27.25,4.33,31.58,0,0.222,1109.0,246.0,16
reisepe01,1919.0,185.0,71.0,21.33,12.0,33.33,3,0.295,2662.0,786.0,11
reissal01,1909.0,165.0,70.0,23.42,0.17,23.58,0,0.2,5.0,1.0,11
reitzhe01,1867.0,158.0,67.0,25.83,6.17,32.0,0,0.292,2744.0,801.0,16
reitzke01,1951.0,180.0,72.0,21.25,9.75,31.0,1,0.261,4767.0,1243.0,16
remseja01,1850.0,189.0,71.0,22.08,12.42,34.5,0,0.244,2353.0,573.0,16
remyje01,1952.0,165.0,69.0,22.42,9.08,31.5,0,0.275,4455.0,1226.0,16
rendato01,1991.0,179.0,68.0,25.58,2.0,27.58,0,0.183,60.0,11.0,16
rendoan01,1990.0,200.0,73.0,22.83,7.42,30.25,3,0.29,3424.0,994.0,16
renfrhu01,1992.0,230.0,73.0,24.67,4.0,28.67,0,0.235,1323.0,311.0,16
rengilu01,1997.0,195.0,70.0,22.17,1.42,23.58,0,0.238,357.0,85.0,16
renicri01,1944.0,188.0,72.0,24.33,4.25,28.58,0,0.221,553.0,122.0,16
rennabi01,1924.0,218.0,75.0,28.5,6.08,34.58,0,0.239,918.0,219.0,16
rensato01,1901.0,180.0,70.0,28.67,9.33,38.0,0,0.261,514.0,134.0,11
renteed01,1976.0,200.0,73.0,19.75,15.33,35.08,10,0.286,8142.0,2327.0,16
renteri01,1961.0,172.0,69.0,24.75,7.92,32.67,0,0.237,422.0,100.0,16
repasbo01,1917.0,185.0,73.0,21.83,2.92,24.75,0,0.242,265.0,64.0,11
repkoja01,1980.0,200.0,71.0,24.33,7.0,31.33,0,0.226,695.0,157.0,16
repozro01,1940.0,190.0,75.0,24.08,7.75,31.83,0,0.224,2144.0,480.0,16
repulri01,1928.0,195.0,72.0,24.5,8.17,32.67,0,0.269,3088.0,830.0,16
restedi01,1924.0,191.0,73.0,24.75,2.0,26.75,0,0.241,270.0,65.0,11
restomi01,1979.0,240.0,78.0,23.67,4.67,28.33,0,0.239,268.0,64.0,16
retteme01,1943.0,190.0,70.0,24.83,12.17,37.0,1,0.271,2555.0,693.0,16
retzeke01,1934.0,185.0,72.0,27.42,3.08,30.5,0,0.264,690.0,182.0,16
reverbe01,1988.0,175.0,69.0,22.33,7.08,29.42,0,0.284,3138.0,892.0,16
reverda01,1953.0,210.0,76.0,25.17,4.5,29.67,0,0.265,1832.0,486.0,16
reyesar01,1982.0,180.0,70.0,25.83,1.0,26.83,0,0.205,127.0,26.0,16
reyesfr01,1995.0,265.0,77.0,22.83,2.33,25.17,0,0.26,755.0,196.0,16
reyesgi01,1963.0,200.0,74.0,19.5,8.33,27.83,0,0.206,252.0,52.0,16
reyesjo02,1983.0,180.0,71.0,23.58,0.0,23.58,0,0.2,5.0,1.0,16
reyesna01,1919.0,195.0,72.0,23.5,6.92,30.42,0,0.284,930.0,264.0,11
reyespa01,1993.0,175.0,68.0,25.0,1.0,26.0,0,0.229,201.0,46.0,16
reyesre01,1978.0,175.0,71.0,25.42,0.92,26.33,0,0.22,177.0,39.0,16
reyesvi01,1994.0,194.0,77.0,23.5,2.42,25.92,0,0.268,488.0,131.0,16
reynobi01,1884.0,185.0,72.0,29.08,0.67,29.75,0,0.4,5.0,2.0,11
reynobr01,1995.0,205.0,75.0,24.25,1.42,25.67,0,0.314,491.0,154.0,16
reynoca01,1903.0,194.0,72.0,24.58,12.08,36.67,0,0.302,4495.0,1357.0,11
reynoch02,1865.0,175.0,69.0,24.0,0.25,24.25,0,0.217,46.0,10.0,16
reynoda01,1919.0,158.0,71.0,25.5,0.33,25.83,0,0.167,72.0,12.0,11
reynodo01,1953.0,178.0,68.0,25.0,1.42,26.42,0,0.242,132.0,32.0,16
reynoha01,1960.0,165.0,71.0,22.83,10.92,33.75,4,0.258,4782.0,1233.0,16
reynoma03,1990.0,200.0,73.0,25.42,4.33,29.75,0,0.223,215.0,48.0,16
reynorj01,1959.0,190.0,72.0,24.42,7.08,31.5,0,0.267,2270.0,605.0,16
reynoro02,1958.0,200.0,72.0,24.0,7.83,31.83,0,0.19,352.0,67.0,16
reynoto01,1941.0,190.0,74.0,22.08,9.08,31.17,0,0.226,1170.0,265.0,16
rhawnbo01,1919.0,180.0,68.0,28.58,1.83,30.42,0,0.237,198.0,47.0,11
rheamcy01,1893.0,175.0,72.0,20.67,1.42,22.08,0,0.201,283.0,57.0,11
rhielbi01,1900.0,175.0,71.0,28.67,4.25,32.92,0,0.266,519.0,138.0,11
rhodedu01,1927.0,178.0,72.0,25.17,7.17,32.33,1,0.253,1172.0,296.0,16
rhodeka01,1968.0,175.0,72.0,22.0,4.83,26.83,0,0.226,584.0,132.0,16
rhombke01,1955.0,175.0,72.0,26.83,1.75,28.58,0,0.383,47.0,18.0,16
rhymewi01,1983.0,170.0,68.0,27.25,2.08,29.33,0,0.266,399.0,106.0,16
rhyneha01,1899.0,163.0,68.0,27.08,7.5,34.58,0,0.25,2031.0,508.0,11
ricebo01,1899.0,170.0,70.0,27.33,0.0,27.33,0,0.148,54.0,8.0,11
ricede01,1922.0,190.0,74.0,22.58,16.25,38.83,0,0.238,3823.0,908.0,16
riceha01,1901.0,185.0,69.0,21.42,10.5,31.92,0,0.299,3737.0,1118.0,11
riceha02,1924.0,195.0,73.0,24.58,6.0,30.58,0,0.26,1183.0,307.0,16
riceji01,1953.0,200.0,74.0,21.42,15.0,36.42,10,0.298,8225.0,2452.0,16
ricele01,1918.0,175.0,72.0,25.58,1.42,27.0,0,0.232,99.0,23.0,11
richaan01,1983.0,165.0,68.0,27.92,3.0,30.92,0,0.35,20.0,7.0,16
richabi01,1878.0,200.0,71.0,23.67,0.08,23.75,0,0.212,52.0,11.0,16
richabo01,1935.0,170.0,69.0,20.0,11.17,31.17,13,0.266,5386.0,1432.0,16
richach01,1974.0,185.0,74.0,26.08,9.25,35.33,0,0.255,899.0,229.0,16
richada02,1983.0,205.0,73.0,24.08,2.0,26.08,0,0.229,231.0,53.0,16
richafr01,1927.0,185.0,73.0,23.83,0.0,23.83,0,0.296,27.0,8.0,11
richage01,1953.0,175.0,72.0,23.58,7.42,31.0,0,0.29,3549.0,1028.0,16
richaje01,1965.0,175.0,74.0,23.92,3.83,27.75,0,0.176,153.0,27.0,16
richake01,1915.0,187.0,70.0,26.92,4.08,31.0,0,0.114,35.0,4.0,11
richake02,1980.0,230.0,75.0,28.92,0.08,29.0,0,0.5,6.0,3.0,16
richale01,1948.0,165.0,71.0,22.58,5.5,28.08,0,0.209,492.0,103.0,16
richami01,1958.0,170.0,72.0,22.25,4.08,26.33,0,0.226,580.0,131.0,16
richano01,1903.0,170.0,73.0,26.25,10.0,36.25,0,0.249,470.0,117.0,11
richapa01,1908.0,180.0,73.0,23.42,14.42,37.83,3,0.228,1409.0,321.0,11
richbla01,1897.0,160.0,70.0,23.58,11.17,34.75,0,0.308,2619.0,806.0,11
richiro01,1965.0,190.0,74.0,23.92,0.08,24.0,0,0.265,49.0,13.0,16
richmdo01,1919.0,175.0,73.0,21.92,9.67,31.58,0,0.211,152.0,32.0,11
richmjo01,1855.0,170.0,69.0,20.08,10.25,30.33,0,0.238,1725.0,410.0,16
richtal01,1927.0,165.0,71.0,24.58,1.58,26.17,0,0.091,11.0,1.0,11
richtjo01,1873.0,178.0,72.0,25.67,0.0,25.67,0,0.154,13.0,2.0,16
rickajo01,1991.0,192.0,72.0,24.92,4.33,29.25,0,0.247,899.0,222.0,16
rickebr01,1881.0,175.0,69.0,23.5,9.17,32.67,0,0.243,338.0,82.0,16
rickeda01,1935.0,190.0,72.0,28.17,6.83,35.0,0,0.249,213.0,53.0,16
rickejo01,1876.0,165.0,70.0,21.83,3.0,24.83,0,0.167,66.0,11.0,16
rickema01,1921.0,195.0,74.0,21.67,8.0,29.67,0,0.247,1149.0,284.0,11
ricklch01,1859.0,160.0,68.0,24.67,0.0,24.67,0,0.2,25.0,5.0,16
ricoar01,1895.0,185.0,69.0,21.0,1.17,22.17,0,0.286,14.0,4.0,11
ricofr01,1944.0,180.0,70.0,25.17,0.08,25.25,0,0.231,26.0,6.0,16
riconha01,1897.0,175.0,70.0,25.92,7.0,32.92,0,0.247,764.0,189.0,11
riddljo02,1905.0,190.0,71.0,24.5,18.42,42.92,0,0.242,211.0,51.0,11
riddljt01,1991.0,190.0,73.0,25.5,3.42,28.92,0,0.229,668.0,153.0,16
riebeha01,1921.0,175.0,69.0,20.83,7.08,27.92,0,0.223,130.0,29.0,11
riesgni01,1967.0,185.0,74.0,24.25,0.0,24.25,0,0.143,7.0,1.0,16
riggash01,1980.0,200.0,74.0,26.17,3.08,29.25,0,0.202,188.0,38.0,16
riggejo01,1886.0,170.0,69.0,24.33,8.25,32.58,0,0.24,558.0,134.0,11
riggsad01,1972.0,195.0,72.0,24.83,7.17,32.0,0,0.216,153.0,33.0,16
riggsle01,1910.0,175.0,72.0,24.0,12.0,36.0,0,0.263,2472.0,650.0,11
rignebi01,1918.0,178.0,73.0,28.25,7.42,35.67,0,0.259,1966.0,510.0,11
rigneto01,1897.0,150.0,69.0,25.25,5.33,30.58,0,0.288,2326.0,669.0,11
rikarcu01,1914.0,183.0,71.0,27.33,6.0,33.33,0,0.27,396.0,107.0,11
rileser01,1960.0,180.0,73.0,24.58,8.42,33.0,0,0.254,2504.0,637.0,16
rileyau01,1997.0,240.0,75.0,22.08,1.33,23.42,0,0.226,274.0,62.0,16
rileyle01,1906.0,185.0,73.0,37.67,0.0,37.67,0,0.083,12.0,1.0,11
ringofr01,1860.0,175.0,71.0,22.58,3.33,25.92,0,0.194,500.0,97.0,16
rinkebo01,1921.0,190.0,72.0,29.42,0.0,29.42,0,0.333,3.0,1.0,11
riosal01,1981.0,210.0,77.0,23.25,11.42,34.67,0,0.277,6419.0,1778.0,16
riosar01,1971.0,180.0,69.0,27.0,5.0,32.0,0,0.269,1021.0,275.0,16
riosed01,1994.0,220.0,75.0,25.17,1.25,26.42,0,0.277,47.0,13.0,16
riosju01,1942.0,185.0,75.0,26.75,0.5,27.25,0,0.224,196.0,44.0,16
ripkebi01,1964.0,180.0,73.0,22.58,11.0,33.58,0,0.247,2729.0,674.0,16
ripkeca01,1960.0,200.0,76.0,21.0,20.17,41.17,29,0.276,11551.0,3184.0,16
ripplji01,1909.0,170.0,70.0,26.5,7.42,33.92,0,0.282,1809.0,510.0,11
risbesw01,1894.0,175.0,72.0,22.5,3.42,25.92,0,0.243,1619.0,394.0,11
ritchcl01,1873.0,167.0,66.0,23.5,12.17,35.67,0,0.273,5923.0,1619.0,16
rittele01,1875.0,150.0,69.0,27.0,5.92,32.92,0,0.219,1437.0,315.0,16
rivaslu01,1979.0,175.0,70.0,21.08,8.0,29.08,0,0.257,2101.0,541.0,16
riverbo01,1952.0,187.0,70.0,22.67,7.5,30.17,0,0.265,831.0,220.0,16
riverca01,1978.0,230.0,71.0,25.0,0.92,25.92,0,0.218,110.0,24.0,16
riverca02,1988.0,230.0,75.0,26.25,0.08,26.33,0,0.571,7.0,4.0,16
riverge01,1960.0,195.0,74.0,23.17,2.0,25.17,0,0.257,280.0,72.0,16
riverji01,1921.0,196.0,72.0,30.75,9.42,40.17,0,0.256,3552.0,911.0,16
riverju01,1978.0,220.0,74.0,23.17,11.08,34.25,0,0.274,3467.0,950.0,16
riverlu01,1964.0,165.0,69.0,22.58,12.0,34.58,0,0.233,2215.0,516.0,16
rivermi01,1948.0,165.0,70.0,21.83,14.08,35.92,1,0.295,5629.0,1660.0,16
rivermi02,1976.0,220.0,73.0,25.0,9.67,34.67,0,0.245,534.0,131.0,16
riverre01,1983.0,215.0,70.0,21.17,15.83,37.0,0,0.222,1412.0,313.0,16
riverru01,1973.0,195.0,72.0,21.83,7.67,29.5,0,0.216,1585.0,343.0,16
rivertj01,1988.0,203.0,73.0,27.83,0.92,28.75,0,0.304,319.0,97.0,16
riverya01,1992.0,190.0,75.0,23.33,5.0,28.33,0,0.179,279.0,50.0,16
rizzojo01,1912.0,190.0,72.0,25.75,4.42,30.17,0,0.27,1842.0,497.0,11
rizzuph01,1917.0,150.0,66.0,23.58,15.33,38.92,10,0.273,5816.0,1588.0,16
roachme01,1933.0,190.0,73.0,20.5,9.17,29.67,0,0.241,493.0,119.0,16
roachmi01,1869.0,145.0,67.0,29.67,0.17,29.83,0,0.218,78.0,17.0,16
roachro01,1882.0,160.0,71.0,27.42,5.42,32.83,0,0.248,608.0,151.0,16
roarkmi01,1930.0,195.0,74.0,30.42,3.5,33.92,0,0.23,491.0,113.0,16
roatfr01,1867.0,165.0,70.0,22.5,2.25,24.75,0,0.22,246.0,54.0,16
robelto01,1913.0,175.0,70.0,20.5,1.08,21.58,0,0.233,30.0,7.0,11
roberan01,1957.0,155.0,70.0,23.92,4.08,28.0,0,0.251,724.0,182.0,16
roberbi01,1963.0,150.0,67.0,22.5,12.42,34.92,0,0.294,4147.0,1220.0,16
roberbo01,1946.0,195.0,73.0,20.92,11.75,32.67,0,0.242,2385.0,578.0,16
roberbr01,1977.0,175.0,69.0,23.67,13.08,36.75,1,0.276,5531.0,1527.0,16
roberch02,1979.0,180.0,74.0,26.75,1.33,28.08,0,0.232,69.0,16.0,16
robercu01,1929.0,165.0,68.0,24.67,2.17,26.83,0,0.223,575.0,128.0,16
roberda01,1889.0,186.0,72.0,22.75,10.25,33.0,1,0.287,2830.0,812.0,11
roberda02,1936.0,184.0,72.0,26.33,0.0,26.33,0,0.105,19.0,2.0,16
roberda03,1933.0,172.0,72.0,29.25,3.67,32.92,0,0.196,194.0,38.0,16
roberda06,1951.0,215.0,75.0,21.33,10.25,31.58,0,0.239,2017.0,483.0,16
roberda07,1972.0,172.0,70.0,27.25,9.08,36.33,0,0.266,2707.0,721.0,16
roberda09,1985.0,200.0,71.0,28.58,3.17,31.75,0,0.262,351.0,92.0,16
roberge01,1899.0,152.0,67.0,19.58,10.83,30.42,0,0.28,2200.0,615.0,11
roberji02,1928.0,183.0,69.0,26.25,1.08,27.33,0,0.187,155.0,29.0,16
roberke01,1968.0,210.0,76.0,25.5,2.83,28.33,0,0.197,309.0,61.0,16
robermi01,1970.0,180.0,72.0,25.92,1.75,27.67,0,0.19,58.0,11.0,16
roberre01,1918.0,170.0,72.0,25.08,0.08,25.17,0,0.261,23.0,6.0,11
roberry01,1980.0,185.0,71.0,25.83,7.75,33.58,0,0.243,1499.0,365.0,16
robersh01,1919.0,180.0,72.0,21.67,12.0,33.67,0,0.23,1504.0,346.0,11
robersk01,1888.0,175.0,70.0,25.42,1.33,26.75,0,0.21,138.0,29.0,11
robersk02,1917.0,185.0,71.0,24.17,4.92,29.08,0,0.22,508.0,112.0,11
robidbi01,1964.0,200.0,73.0,21.67,5.0,26.67,0,0.209,468.0,98.0,16
robinaa01,1915.0,205.0,74.0,27.92,8.33,36.25,3,0.26,1838.0,478.0,11
robinbi02,1943.0,189.0,74.0,23.25,16.67,39.92,0,0.258,4364.0,1127.0,16
robinbr01,1937.0,180.0,73.0,18.33,21.92,40.25,32,0.267,10654.0,2848.0,16
robinbr02,1954.0,195.0,74.0,24.33,2.17,26.5,0,0.24,96.0,23.0,16
robinch02,1984.0,220.0,72.0,29.33,0.0,29.33,0,0.167,12.0,2.0,16
robincr01,1948.0,165.0,70.0,24.08,5.08,29.17,0,0.219,718.0,157.0,16
robinda01,1946.0,186.0,73.0,24.33,0.58,24.92,0,0.316,38.0,12.0,16
robinde02,1987.0,190.0,71.0,25.58,0.42,26.0,0,0.255,192.0,49.0,16
robindr01,1992.0,200.0,73.0,25.0,2.0,27.0,0,0.202,223.0,45.0,16
robinea01,1936.0,190.0,73.0,21.83,6.0,27.83,0,0.268,421.0,113.0,16
robined01,1920.0,210.0,74.0,21.75,15.0,36.75,0,0.268,4270.0,1146.0,16
robinfl01,1936.0,175.0,69.0,24.25,8.08,32.33,0,0.283,3284.0,929.0,16
robinfr02,1935.0,183.0,73.0,20.67,20.42,41.08,15,0.294,10006.0,2943.0,16
robinja02,1919.0,195.0,71.0,28.25,9.42,37.67,10,0.311,4877.0,1518.0,16
robinke02,1973.0,175.0,72.0,24.92,7.75,32.67,0,0.268,731.0,196.0,16
robinra01,1882.0,148.0,66.0,21.08,7.17,28.25,0,0.225,693.0,156.0,16
robintr01,1987.0,200.0,70.0,23.92,1.17,25.08,0,0.215,288.0,62.0,16
robinwi01,1864.0,215.0,68.0,21.83,16.42,38.25,0,0.273,5075.0,1388.0,16
robleos01,1976.0,190.0,70.0,29.08,2.42,31.5,0,0.26,423.0,110.0,16
roblera01,1947.0,170.0,72.0,21.5,3.17,24.67,0,0.188,133.0,25.0,16
roblese01,1946.0,190.0,74.0,26.33,4.08,30.42,0,0.111,18.0,2.0,16
roblevi01,1997.0,205.0,72.0,20.33,3.0,23.33,0,0.258,629.0,162.0,16
robsoto01,1946.0,215.0,75.0,28.67,1.0,29.67,0,0.208,48.0,10.0,16
roccomi01,1916.0,188.0,71.0,27.25,3.0,30.25,0,0.258,1721.0,444.0,11
rochebe01,1896.0,185.0,74.0,18.17,0.0,18.17,0,0.5,2.0,1.0,11
rocheja01,1890.0,178.0,73.0,23.5,2.92,26.42,0,0.292,48.0,14.0,11
rochelo01,1919.0,175.0,73.0,25.58,0.0,25.58,0,0.176,17.0,3.0,11
rockeik01,1876.0,150.0,67.0,28.5,1.42,29.92,0,0.221,411.0,91.0,16
rockepa01,1955.0,170.0,71.0,21.67,1.83,23.5,0,0.214,411.0,88.0,16
rodgean01,1934.0,200.0,75.0,22.33,10.42,32.75,0,0.249,2521.0,628.0,16
rodgebi01,1887.0,170.0,69.0,28.0,1.08,29.08,0,0.252,258.0,65.0,11
rodgebi02,1922.0,162.0,72.0,21.75,0.58,22.33,0,0.4,5.0,2.0,11
rodgebr02,1996.0,204.0,72.0,22.75,1.25,24.0,0,0.224,76.0,17.0,16
rodgebu01,1938.0,190.0,74.0,23.08,8.08,31.17,0,0.232,3033.0,704.0,16
rodrial01,1975.0,230.0,75.0,19.0,22.08,41.08,31,0.295,10566.0,3115.0,16
rodriau01,1947.0,180.0,70.0,19.75,16.08,35.83,1,0.237,6611.0,1570.0,16
rodrica01,1967.0,160.0,69.0,23.58,4.33,27.92,0,0.278,241.0,67.0,16
rodried02,1960.0,175.0,71.0,22.08,2.58,24.67,0,0.238,21.0,5.0,16
rodried04,1985.0,220.0,72.0,26.67,0.0,26.67,0,0.2,5.0,1.0,16
rodriel01,1946.0,185.0,71.0,22.0,8.42,30.42,0,0.245,2173.0,533.0,16
rodrigu01,1978.0,230.0,71.0,29.08,2.33,31.42,0,0.253,87.0,22.0,16
rodrigu02,1983.0,190.0,73.0,31.17,0.0,31.17,0,0.167,12.0,2.0,16
rodrihe01,1920.0,165.0,68.0,31.83,0.42,32.25,0,0.265,407.0,108.0,11
rodrihe02,1967.0,180.0,73.0,24.67,9.83,34.5,0,0.259,3023.0,784.0,16
rodrihe04,1990.0,200.0,68.0,22.58,1.0,23.58,0,0.174,23.0,4.0,16
rodriiv01,1971.0,205.0,69.0,19.58,20.25,39.83,29,0.296,9592.0,2844.0,16
rodrijo01,1894.0,150.0,68.0,22.67,1.92,24.58,0,0.166,145.0,24.0,11
rodrijo03,1978.0,225.0,72.0,27.5,1.25,28.75,0,0.298,332.0,99.0,16
rodrijo05,1984.0,192.0,72.0,26.33,0.0,26.33,0,0.083,12.0,1.0,16
rodrili01,1976.0,195.0,69.0,22.58,0.33,22.92,0,0.237,93.0,22.0,16
