playerID,birthYear,weight,height,startingAge,awards,hasntBatted,doublePlays,InnOuts,ERA,stikeOutAVG,errorAVG,assistAVG,DoublePlayAVG,BattersAVG,WinsAVG
cappsma01,1983.0,250.0,74.0,22.0,0,1.0,2.0,444.0,3.521,6.53,0.061,1.003,0.041,37.276,0.594
cappuge01,1954.0,175.0,72.0,27.33,0,1.0,2.0,35.0,3.226,5.434,0.0,1.528,0.34,38.547,0.17
caprabu01,1947.0,168.0,70.0,23.92,0,0.0,6.0,142.0,3.869,5.985,0.066,1.174,0.099,38.656,0.513
capuach01,1978.0,225.0,74.0,24.75,0,0.0,12.0,316.0,4.381,7.548,0.069,1.385,0.076,38.797,0.485
carasma01,1991.0,205.0,74.0,25.08,0,1.0,1.0,30.0,7.461,9.592,0.0,1.066,0.355,44.763,0.355
cardwdo01,1935.0,210.0,76.0,21.33,0,0.0,25.0,410.0,3.918,5.135,0.106,1.671,0.106,37.943,0.432
carides01,1983.0,195.0,70.0,25.83,0,1.0,0.0,22.0,3.086,8.1,0.386,1.157,0.0,37.414,0.386
carlesh01,1991.0,210.0,76.0,25.67,0,1.0,1.0,62.0,3.891,6.249,0.118,0.59,0.118,38.555,0.472
carloci01,1940.0,205.0,75.0,26.92,0,0.0,3.0,73.0,3.722,4.519,0.19,1.975,0.114,38.165,0.418
carlsda01,1970.0,185.0,73.0,26.67,0,1.0,0.0,23.0,6.702,7.085,0.0,0.574,0.0,42.511,0.191
carlsje01,1980.0,160.0,72.0,27.33,0,1.0,2.0,162.0,3.63,7.259,0.0,1.21,0.127,37.38,0.509
carltst01,1944.0,210.0,76.0,20.33,17,0.0,36.0,741.0,3.215,7.135,0.072,1.249,0.062,37.404,0.568
carlybu01,1977.0,210.0,75.0,21.67,0,0.0,4.0,150.0,5.141,7.143,0.031,1.016,0.123,38.637,0.4
carmado01,1959.0,195.0,75.0,24.17,0,0.0,6.0,342.0,4.111,5.839,0.039,1.182,0.059,38.435,0.518
carmofa01,1980.0,270.0,76.0,25.67,0,0.0,24.0,270.0,4.605,5.519,0.04,1.385,0.159,39.092,0.47
carmora01,1972.0,185.0,74.0,22.58,0,1.0,1.0,81.0,4.935,5.574,0.232,1.103,0.058,42.039,0.639
carnepa01,1876.0,200.0,72.0,25.08,0,0.0,16.0,331.0,4.692,3.046,2.14,5.433,1.317,41.817,0.329
carpean01,1985.0,240.0,75.0,23.25,0,1.0,0.0,23.0,7.56,8.91,0.0,1.35,0.0,42.93,0.27
carpech01,1975.0,230.0,78.0,22.08,3,0.0,32.0,350.0,3.759,6.882,0.041,1.018,0.13,37.734,0.584
carpecr01,1965.0,195.0,73.0,23.08,0,0.0,5.0,291.0,3.91,5.474,0.043,1.13,0.109,38.1,0.586
carpeda01,1985.0,230.0,75.0,25.92,0,0.0,1.0,222.0,3.689,9.14,0.084,0.713,0.042,38.949,0.461
carpeda02,1987.0,180.0,75.0,24.58,0,1.0,2.0,34.0,5.4,6.557,0.0,1.157,0.386,39.729,0.193
carpery01,1990.0,230.0,77.0,27.67,0,1.0,1.0,15.0,8.571,5.714,0.286,1.429,0.143,43.429,0.286
carpifr01,1938.0,172.0,70.0,26.67,0,1.0,1.0,49.0,3.745,5.715,0.197,2.562,0.197,41.19,0.788
carraca01,1987.0,224.0,76.0,22.5,0,0.0,9.0,230.0,3.817,9.373,0.038,0.958,0.069,37.055,0.651
carradj01,1977.0,215.0,76.0,26.0,0,1.0,4.0,290.0,4.503,5.743,0.109,1.313,0.073,39.47,0.438
carragi01,1968.0,225.0,74.0,27.33,0,0.0,8.0,313.0,4.687,6.44,0.038,1.429,0.152,39.614,0.553
carrahe01,1969.0,235.0,74.0,24.5,0,0.0,6.0,647.0,4.001,7.158,0.13,1.07,0.065,39.457,0.476
carrejo01,1987.0,255.0,74.0,24.42,0,1.0,0.0,22.0,4.062,7.168,0.239,0.717,0.0,37.274,0.239
carribi01,1873.0,150.0,70.0,24.83,0,0.0,18.0,169.0,4.144,1.624,0.272,2.398,0.122,40.058,0.428
carrido01,1949.0,180.0,74.0,20.92,0,0.0,10.0,165.0,4.452,4.373,0.111,1.654,0.159,40.341,0.445
carrocl02,1941.0,178.0,73.0,23.33,1,0.0,24.0,731.0,2.939,4.529,0.073,2.062,0.16,37.727,0.638
carroco01,1992.0,215.0,77.0,25.83,0,1.0,0.0,15.0,9.0,8.471,0.0,0.529,0.0,44.471,0.0
carrosc02,1984.0,215.0,76.0,29.58,0,1.0,1.0,47.0,4.598,4.972,0.053,0.802,0.053,39.832,0.321
carroto02,1952.0,190.0,75.0,21.67,0,0.0,1.0,28.0,4.165,3.662,0.072,0.79,0.072,39.926,0.574
carseki01,1872.0,168.0,67.0,18.5,0,0.0,25.0,331.0,4.953,1.959,0.343,2.543,0.101,41.31,0.467
carsoro01,1989.0,240.0,76.0,23.33,0,1.0,0.0,31.0,6.818,3.545,0.0,1.091,0.0,39.545,0.0
cartean01,1968.0,200.0,77.0,25.5,0,1.0,0.0,24.0,4.752,5.184,0.0,0.432,0.0,38.232,0.0
cartela02,1974.0,190.0,73.0,24.75,0,1.0,3.0,181.0,4.151,4.506,0.0,0.993,0.106,37.679,0.461
carteni01,1879.0,140.0,68.0,28.92,0,0.0,1.0,14.0,2.967,2.522,0.148,3.264,0.148,34.714,0.297
carutbo01,1864.0,138.0,67.0,20.67,0,0.0,35.0,728.0,2.835,2.864,0.487,2.09,0.111,37.678,0.694
carvama01,1984.0,175.0,76.0,20.67,0,0.0,0.0,42.0,5.211,7.737,0.158,1.263,0.0,39.947,0.0
carych01,1960.0,210.0,76.0,25.42,0,1.0,5.0,134.0,4.167,7.063,0.11,0.768,0.11,38.427,0.307
casalje01,1933.0,200.0,74.0,25.0,0,0.0,3.0,96.0,5.079,5.031,0.146,0.899,0.073,40.682,0.413
casech01,1879.0,170.0,72.0,21.83,0,0.0,2.0,54.0,2.932,2.591,0.227,2.273,0.045,36.75,0.523
caseyda01,1862.0,180.0,72.0,21.75,0,0.0,8.0,209.0,3.176,3.98,0.262,1.816,0.043,38.949,0.514
cashnan01,1986.0,235.0,78.0,23.67,0,0.0,12.0,301.0,4.101,6.78,0.03,1.4,0.09,38.446,0.429
casiala01,1965.0,170.0,72.0,24.92,0,1.0,3.0,245.0,4.562,4.675,0.037,1.533,0.112,39.677,0.411
cassebo01,1985.0,220.0,75.0,24.58,0,1.0,1.0,50.0,3.201,4.732,0.139,0.974,0.139,38.969,0.418
casseja01,1980.0,190.0,74.0,27.0,0,0.0,0.0,15.0,4.925,4.245,0.17,1.698,0.0,39.057,0.34
cassied01,1867.0,160.0,68.0,23.58,0,0.0,2.0,13.0,4.451,2.374,0.396,2.67,0.198,43.912,0.297
cassisc01,1975.0,175.0,74.0,26.5,0,1.0,1.0,111.0,4.882,8.063,0.074,1.479,0.074,38.762,0.592
castial02,1975.0,255.0,74.0,32.75,0,1.0,1.0,79.0,4.326,7.16,0.0,2.088,0.149,40.425,0.448
castibo01,1955.0,170.0,70.0,22.42,0,0.0,6.0,251.0,3.945,5.669,0.091,1.123,0.078,38.168,0.496
castica02,1975.0,240.0,74.0,22.0,0,1.0,1.0,111.0,5.041,5.554,0.043,1.111,0.043,39.133,0.427
castidi01,1994.0,250.0,75.0,24.42,0,1.0,0.0,108.0,3.303,10.484,0.144,0.646,0.0,36.766,0.646
castifr01,1969.0,180.0,73.0,22.17,0,0.0,12.0,297.0,4.564,6.211,0.062,1.224,0.068,38.762,0.463
castijo03,1996.0,252.0,78.0,22.42,0,1.0,0.0,38.0,3.231,12.462,0.0,0.0,0.0,35.538,0.692
castilu02,1992.0,200.0,74.0,24.5,0,0.0,2.0,78.0,3.683,9.787,0.02,1.381,0.04,36.987,0.56
castito02,1963.0,177.0,70.0,25.42,0,0.0,5.0,403.0,3.93,5.691,0.085,1.76,0.085,38.894,0.478
castlro01,1885.0,167.0,71.0,21.75,0,0.0,1.0,11.0,2.679,2.679,0.0,2.885,0.206,36.481,0.618
castrbi01,1952.0,170.0,71.0,22.42,0,1.0,7.0,303.0,3.328,3.344,0.198,1.4,0.115,38.235,0.511
castrfa01,1985.0,185.0,67.0,21.25,0,1.0,1.0,30.0,3.298,6.595,0.206,1.237,0.206,37.305,0.0
castrmi01,1994.0,205.0,79.0,20.33,0,1.0,3.0,204.0,4.32,6.828,0.139,1.15,0.105,38.985,0.209
castrsi01,1988.0,230.0,77.0,25.25,0,1.0,0.0,41.0,4.5,8.333,0.167,0.5,0.0,38.0,0.5
catesel01,1877.0,175.0,69.0,31.25,0,0.0,1.0,22.0,2.534,2.613,0.475,3.484,0.079,36.581,0.317
cathemi01,1970.0,195.0,74.0,26.58,0,1.0,0.0,75.0,3.416,6.833,0.11,1.653,0.0,37.58,0.551
catoke01,1958.0,185.0,73.0,25.08,0,0.0,1.0,12.0,6.983,6.983,0.0,1.397,0.466,40.034,0.466
caudibi01,1956.0,190.0,73.0,22.83,0,0.0,2.0,445.0,3.684,8.366,0.04,0.702,0.027,38.415,0.472
cavazan01,1981.0,225.0,75.0,26.42,0,1.0,1.0,17.0,10.35,6.75,0.0,0.45,0.45,46.8,0.0
ceasedy01,1995.0,200.0,74.0,23.58,0,1.0,2.0,14.0,5.795,9.986,0.123,0.74,0.247,40.192,0.493
ceccaar01,1930.0,190.0,72.0,25.08,0,0.0,1.0,79.0,5.048,4.872,0.059,1.262,0.029,39.913,0.264
cecenjo01,1963.0,180.0,71.0,24.67,0,1.0,0.0,22.0,4.785,9.228,0.0,0.684,0.0,41.354,0.0
cecilbr01,1986.0,200.0,74.0,22.83,0,1.0,3.0,443.0,4.286,7.976,0.083,0.988,0.036,38.56,0.524
cedajo01,1987.0,280.0,77.0,23.67,0,1.0,0.0,25.0,4.655,9.31,0.0,0.0,0.0,41.276,0.0
cedenxa01,1986.0,210.0,71.0,25.08,0,1.0,1.0,254.0,3.647,8.865,0.152,1.368,0.051,39.31,0.507
cerdaja01,1978.0,175.0,72.0,23.67,0,1.0,0.0,132.0,4.255,6.677,0.147,1.174,0.0,40.5,0.22
cerutjo01,1960.0,195.0,74.0,25.42,0,1.0,10.0,229.0,3.941,4.16,0.052,1.537,0.105,38.341,0.512
cervehu01,1990.0,250.0,73.0,26.25,0,1.0,0.0,73.0,4.688,9.0,0.0,1.5,0.0,38.625,0.188
cessalu01,1992.0,208.0,72.0,24.0,0,1.0,1.0,86.0,4.5,7.371,0.078,1.125,0.039,38.134,0.272
chacigu01,1980.0,205.0,71.0,23.75,0,1.0,0.0,102.0,4.232,5.254,0.073,0.949,0.0,39.211,0.657
chacijh01,1988.0,215.0,75.0,21.5,0,0.0,18.0,255.0,4.033,7.26,0.096,1.29,0.123,38.443,0.525
chacosh01,1977.0,212.0,75.0,23.33,0,0.0,11.0,269.0,4.988,6.042,0.078,1.171,0.107,40.315,0.439
chadwra01,1962.0,180.0,74.0,23.67,0,1.0,0.0,7.0,7.244,2.963,0.0,1.317,0.0,43.793,0.0
chafian01,1990.0,235.0,74.0,24.17,0,0.0,5.0,326.0,3.566,9.442,0.068,1.223,0.17,38.072,0.306
chakabo01,1927.0,185.0,73.0,23.67,0,0.0,5.0,142.0,4.539,4.004,0.128,1.349,0.107,40.318,0.321
chalmge01,1888.0,189.0,73.0,22.25,0,0.0,0.0,4.0,3.412,4.038,0.014,0.153,0.0,38.14,0.404
chambcr01,1957.0,190.0,73.0,22.5,0,1.0,0.0,15.0,4.101,3.759,0.0,0.456,0.0,37.595,0.456
chambel01,1867.0,168.0,69.0,18.83,0,0.0,6.0,338.0,3.565,4.044,0.207,1.66,0.021,39.606,0.56
chambjo03,1985.0,245.0,75.0,21.92,0,1.0,7.0,385.0,3.809,8.849,0.032,1.102,0.113,38.863,0.405
champbi01,1947.0,188.0,76.0,21.75,0,0.0,13.0,202.0,4.688,4.028,0.101,1.533,0.145,39.588,0.38
chancde01,1941.0,200.0,75.0,20.25,3,0.0,31.0,406.0,2.921,6.429,0.138,1.563,0.13,37.327,0.536
chapmar01,1988.0,218.0,76.0,22.5,0,1.0,1.0,550.0,2.235,14.836,0.134,0.588,0.017,36.14,0.554
chapmke02,1988.0,230.0,75.0,25.5,0,1.0,0.0,58.0,4.091,7.855,0.0,1.145,0.0,40.582,0.491
chappbi01,1881.0,206.0,74.0,27.42,0,0.0,1.0,19.0,2.381,3.141,0.101,2.026,0.051,37.131,0.355
chargjt01,1990.0,200.0,75.0,25.5,0,1.0,0.0,85.0,4.578,9.978,0.0,0.587,0.0,37.917,0.47
charlno01,1963.0,195.0,75.0,25.58,0,0.0,7.0,605.0,3.713,8.086,0.14,1.251,0.07,38.479,0.51
chartpe01,1942.0,190.0,74.0,21.33,0,0.0,2.0,25.0,5.262,5.123,0.0,2.215,0.277,37.662,0.0
chatwty01,1989.0,200.0,71.0,21.33,0,0.0,14.0,192.0,4.38,6.489,0.109,1.533,0.152,39.283,0.533
chaveje01,1983.0,175.0,73.0,25.0,0,0.0,5.0,463.0,4.48,8.047,0.029,0.668,0.049,38.564,0.403
chechch01,1878.0,190.0,71.0,27.0,0,0.0,9.0,94.0,2.525,2.777,0.163,2.792,0.134,36.817,0.49
checoro01,1971.0,165.0,73.0,26.0,0,0.0,0.0,16.0,7.609,7.364,0.0,0.0,0.0,42.464,0.736
chenbr01,1977.0,215.0,74.0,21.25,0,0.0,5.0,400.0,4.617,6.697,0.047,1.14,0.029,38.884,0.482
cheneto01,1934.0,170.0,71.0,22.5,0,0.0,4.0,115.0,3.766,6.663,0.135,1.062,0.077,38.26,0.367
chenwe02,1985.0,200.0,72.0,26.75,0,0.0,13.0,219.0,4.184,7.152,0.025,1.133,0.11,37.913,0.499
cherrro01,1979.0,225.0,77.0,27.67,0,1.0,0.0,40.0,5.772,7.076,0.372,0.745,0.0,42.828,0.186
chesbja01,1874.0,180.0,69.0,25.08,0,0.0,28.0,394.0,2.684,3.93,0.174,2.597,0.087,36.141,0.615
chiamsc01,1966.0,190.0,74.0,24.08,0,1.0,0.0,15.0,3.27,4.219,0.211,0.422,0.0,38.285,0.211
chicoma01,1983.0,210.0,71.0,23.83,0,0.0,1.0,43.0,4.95,5.236,0.0,1.105,0.041,40.418,0.286
chifffl01,1956.0,185.0,74.0,26.0,0,1.0,0.0,81.0,4.015,5.746,0.0,1.108,0.0,39.669,0.346
childro01,1962.0,195.0,74.0,23.25,0,0.0,1.0,61.0,4.765,5.433,0.084,0.92,0.084,39.037,0.167
chiriyo01,1993.0,225.0,74.0,24.33,0,1.0,2.0,44.0,3.713,7.628,0.04,0.646,0.081,36.323,0.565
chitrst01,1967.0,180.0,72.0,23.25,0,1.0,1.0,64.0,3.577,7.615,0.0,1.154,0.115,38.654,0.231
chittne01,1933.0,180.0,73.0,25.42,0,0.0,0.0,40.0,3.838,3.971,0.0,1.853,0.0,38.515,0.397
chlupbo01,1945.0,215.0,79.0,24.83,0,1.0,1.0,15.0,8.836,5.4,0.0,2.945,0.491,45.164,0.0
choatra01,1975.0,205.0,73.0,24.83,0,1.0,8.0,672.0,3.904,7.676,0.11,1.853,0.176,38.603,0.353
choji01,1975.0,175.0,72.0,22.92,0,1.0,1.0,13.0,6.517,4.81,0.0,0.776,0.155,40.034,0.31
chouibo01,1972.0,195.0,73.0,24.0,0,0.0,4.0,111.0,4.575,5.47,0.05,1.293,0.199,39.481,0.547
chriscl01,1958.0,205.0,77.0,25.92,0,1.0,0.0,24.0,6.052,6.284,0.233,0.698,0.0,41.431,0.466
chrisga01,1953.0,200.0,77.0,26.33,0,1.0,1.0,30.0,4.714,4.286,0.0,1.929,0.214,40.929,0.643
chrisja01,1969.0,230.0,77.0,25.58,0,0.0,1.0,528.0,4.296,7.969,0.166,1.204,0.021,39.659,0.56
chrisla01,1953.0,215.0,76.0,19.42,0,0.0,6.0,243.0,3.792,5.011,0.154,1.136,0.038,37.606,0.533
chrismi01,1957.0,180.0,75.0,21.75,0,0.0,0.0,29.0,6.434,5.285,0.115,2.183,0.0,43.085,0.345
chrismi02,1963.0,205.0,77.0,27.83,0,1.0,0.0,71.0,4.896,5.472,0.0,1.08,0.0,40.032,0.36
chrisni01,1987.0,190.0,72.0,26.08,0,1.0,0.0,13.0,4.765,4.765,0.529,0.0,0.0,38.647,0.0
chulkvi01,1978.0,200.0,74.0,24.75,0,0.0,3.0,259.0,4.511,6.277,0.126,1.167,0.095,39.207,0.252
churcbu01,1924.0,180.0,72.0,25.58,0,0.0,0.0,9.0,4.1,3.457,0.0,0.025,0.0,38.229,0.454
churnch01,1930.0,205.0,75.0,27.17,0,0.0,1.0,25.0,5.098,6.042,0.0,2.266,0.189,37.762,0.566
cicotal01,1929.0,185.0,75.0,27.33,0,0.0,1.0,102.0,4.362,5.158,0.069,1.558,0.035,39.392,0.346
cicoted01,1884.0,175.0,69.0,21.25,2,0.0,3.0,105.0,2.38,3.833,0.064,0.6,0.008,35.439,0.583
cimbead01,1990.0,195.0,75.0,27.58,0,1.0,2.0,138.0,3.888,7.128,0.216,1.872,0.144,38.016,0.648
ciminpe01,1942.0,195.0,74.0,22.92,0,0.0,1.0,86.0,3.075,7.77,0.112,0.783,0.056,37.677,0.28
cingrto01,1989.0,217.0,76.0,23.17,0,0.0,2.0,216.0,4.007,9.843,0.081,1.156,0.054,38.16,0.323
ciscoga01,1936.0,200.0,72.0,25.25,0,0.0,13.0,192.0,4.561,4.439,0.096,1.612,0.178,39.291,0.341
cishest01,1986.0,215.0,78.0,24.25,0,0.0,3.0,573.0,2.687,9.453,0.259,0.923,0.049,37.311,0.518
cisnejo01,1989.0,245.0,75.0,24.0,0,1.0,0.0,68.0,4.518,9.251,0.0,0.538,0.0,41.414,0.215
citarra01,1958.0,180.0,72.0,25.58,0,0.0,0.0,21.0,4.06,5.684,0.0,1.624,0.0,37.759,0.0
civalaa01,1995.0,215.0,74.0,24.0,0,1.0,0.0,10.0,2.341,7.179,0.156,0.624,0.0,35.428,0.468
claibpr01,1988.0,225.0,74.0,25.33,0,1.0,2.0,63.0,4.05,7.364,0.0,1.227,0.245,39.273,0.368
clancji01,1955.0,220.0,76.0,21.58,0,0.0,30.0,472.0,4.226,5.084,0.093,1.076,0.107,38.512,0.501
clarkbr01,1956.0,185.0,74.0,24.75,0,1.0,10.0,186.0,4.148,4.515,0.087,1.917,0.174,39.672,0.349
clarkda01,1865.0,160.0,67.0,23.25,0,0.0,9.0,122.0,4.16,1.852,0.233,1.746,0.095,39.627,0.466
clarkda02,1866.0,165.0,70.0,25.0,0,0.0,7.0,97.0,4.904,1.699,0.255,2.069,0.089,41.969,0.498
clarkjo01,1861.0,155.0,70.0,20.83,1,0.0,45.0,564.0,2.811,3.924,0.353,2.284,0.089,37.985,0.651
clarkma01,1968.0,225.0,77.0,23.33,0,0.0,12.0,219.0,4.607,5.257,0.043,1.105,0.087,38.756,0.534
clarkri01,1946.0,170.0,74.0,21.08,0,0.0,4.0,96.0,3.378,4.92,0.25,1.605,0.083,38.738,0.396
clarkst02,1960.0,180.0,73.0,22.83,0,1.0,0.0,50.0,6.787,5.311,0.0,1.328,0.0,41.164,0.443
clarkta01,1993.0,220.0,76.0,25.92,0,0.0,0.0,23.0,5.315,7.228,0.213,0.638,0.0,39.224,0.531
clarkte01,1960.0,195.0,74.0,27.75,0,0.0,4.0,91.0,5.539,4.222,0.077,1.278,0.155,40.558,0.387
clarkwa01,1878.0,150.0,70.0,25.67,0,0.0,4.0,78.0,3.171,4.276,0.168,2.258,0.096,37.209,0.432
claryma01,1962.0,190.0,76.0,25.42,0,0.0,1.0,58.0,4.48,3.24,0.04,1.6,0.04,39.44,0.2
claudal01,1992.0,188.0,75.0,22.58,0,1.0,8.0,291.0,3.383,6.212,0.0,2.091,0.246,37.702,0.461
clausbr01,1979.0,200.0,74.0,24.08,0,0.0,3.0,58.0,5.041,6.494,0.028,1.111,0.085,40.528,0.456
clausfr01,1869.0,190.0,71.0,23.25,0,0.0,1.0,43.0,3.635,3.718,0.222,1.859,0.028,40.32,0.444
clayda02,1961.0,190.0,73.0,26.58,0,1.0,0.0,17.0,6.0,4.5,0.375,0.75,0.0,42.75,0.0
clayke01,1954.0,185.0,75.0,23.17,0,1.0,2.0,111.0,4.682,3.283,0.127,1.069,0.051,39.698,0.254
clearma01,1956.0,200.0,76.0,22.92,0,1.0,0.0,481.0,3.849,8.996,0.112,0.884,0.0,40.438,0.794
clemema01,1974.0,190.0,75.0,24.08,0,0.0,13.0,238.0,4.472,7.753,0.108,0.943,0.083,39.43,0.554
clemepa01,1962.0,175.0,72.0,23.17,0,0.0,9.0,288.0,3.772,3.946,0.025,1.798,0.225,38.639,0.425
clemepa02,1988.0,215.0,75.0,25.17,0,1.0,1.0,66.0,4.89,6.272,0.106,0.957,0.053,40.128,0.425
clemero02,1962.0,205.0,76.0,21.75,22,0.0,31.0,709.0,3.125,8.552,0.046,1.053,0.057,37.049,0.648
clemola01,1947.0,205.0,74.0,24.08,0,0.0,1.0,19.0,6.056,5.804,0.252,1.514,0.252,43.907,0.505
cletoma01,1989.0,250.0,75.0,22.08,0,1.0,0.0,41.0,6.6,11.6,0.0,0.8,0.0,43.8,0.0
clevere01,1948.0,195.0,73.0,21.42,0,0.0,14.0,428.0,4.015,4.627,0.119,1.129,0.07,38.463,0.522
clevete01,1932.0,180.0,73.0,21.75,0,0.0,20.0,307.0,4.185,4.677,0.104,1.892,0.259,39.451,0.466
clevimi01,1990.0,215.0,76.0,25.42,0,1.0,2.0,97.0,3.2,10.121,0.072,1.007,0.036,36.743,0.737
clibust02,1956.0,195.0,72.0,27.75,0,1.0,5.0,85.0,3.114,4.427,0.0,1.459,0.243,37.265,0.632
clintji01,1850.0,174.0,68.0,21.75,0,0.0,19.0,438.0,2.936,0.574,13.277,11.106,1.213,41.809,0.064
clippty01,1985.0,200.0,75.0,22.25,0,0.0,8.0,751.0,3.143,9.982,0.066,0.651,0.088,36.816,0.585
clonito01,1940.0,210.0,72.0,20.83,0,0.0,20.0,352.0,4.068,5.702,0.132,1.421,0.102,38.817,0.575
clontbr01,1971.0,180.0,73.0,24.0,0,1.0,2.0,272.0,4.343,6.807,0.13,1.264,0.065,39.187,0.713
clostal01,1943.0,190.0,74.0,22.83,0,1.0,0.0,21.0,6.623,6.623,0.255,2.547,0.0,44.321,0.509
cloudke01,1975.0,200.0,73.0,22.58,0,1.0,2.0,71.0,6.556,6.298,0.097,0.904,0.065,42.083,0.517
cloydty01,1987.0,210.0,75.0,25.25,0,0.0,2.0,27.0,6.348,6.83,0.0,1.286,0.161,41.062,0.402
cluttbr01,1959.0,223.0,76.0,26.58,0,1.0,0.0,34.0,4.21,4.863,0.0,0.581,0.0,39.266,0.145
clydeda01,1955.0,180.0,73.0,18.17,0,1.0,3.0,84.0,4.626,4.929,0.151,1.059,0.065,39.603,0.389
coaklan01,1882.0,165.0,72.0,19.83,0,0.0,5.0,148.0,2.35,3.592,0.176,2.157,0.042,36.308,0.487
coateji01,1932.0,192.0,76.0,24.08,0,0.0,9.0,247.0,4.004,5.216,0.158,1.199,0.119,38.814,0.566
cobbal01,1987.0,205.0,75.0,23.58,0,0.0,9.0,146.0,3.851,7.078,0.114,1.322,0.094,37.669,0.552
cobbge01,1865.0,168.0,72.0,26.58,0,0.0,0.0,59.0,4.861,3.629,0.32,2.191,0.0,41.904,0.228
cocanja01,1957.0,200.0,76.0,26.58,0,1.0,4.0,79.0,3.987,3.421,0.345,1.698,0.098,40.069,0.394
cocopa01,1977.0,185.0,73.0,22.83,0,1.0,0.0,10.0,6.052,5.121,0.0,1.397,0.0,44.69,0.466
codirch01,1958.0,160.0,73.0,24.5,0,1.0,6.0,144.0,4.874,4.189,0.188,1.074,0.081,39.701,0.51
coellro01,1984.0,250.0,77.0,25.83,0,1.0,0.0,28.0,5.897,12.103,0.0,0.0,0.0,40.966,0.621
coffeto01,1980.0,240.0,76.0,24.58,0,1.0,2.0,461.0,4.103,6.75,0.062,1.067,0.041,39.187,0.513
coffmke01,1965.0,175.0,74.0,22.67,0,0.0,2.0,31.0,6.425,3.822,0.163,2.033,0.163,43.672,0.325
cogandi01,1871.0,150.0,67.0,25.42,0,0.0,2.0,12.0,5.0,1.667,0.833,2.333,0.333,43.167,0.333
coganto01,1976.0,205.0,74.0,24.33,0,1.0,1.0,39.0,5.838,6.203,0.0,1.095,0.365,43.419,0.0
coggida01,1976.0,195.0,76.0,23.67,0,0.0,0.0,60.0,4.523,6.467,0.045,1.085,0.0,39.799,0.452
cohenhy01,1931.0,220.0,77.0,24.25,0,1.0,0.0,7.0,7.941,2.118,0.0,1.059,0.0,45.529,0.0
cokeph01,1982.0,210.0,73.0,26.17,0,1.0,4.0,407.0,4.19,6.905,0.15,1.219,0.086,38.971,0.47
colbevi01,1945.0,200.0,76.0,24.42,0,0.0,2.0,95.0,4.566,4.603,0.181,1.703,0.072,39.757,0.326
colboji01,1946.0,190.0,72.0,23.17,0,0.0,18.0,301.0,3.803,3.876,0.096,1.544,0.101,37.998,0.468
colcoto01,1870.0,180.0,70.0,22.83,0,0.0,1.0,50.0,5.89,1.86,0.197,1.888,0.028,42.191,0.395
coleaj01,1992.0,240.0,77.0,23.25,0,0.0,0.0,79.0,4.862,9.362,0.103,0.828,0.0,40.345,0.569
coleda01,1930.0,175.0,74.0,20.08,0,0.0,0.0,25.0,4.93,4.513,0.076,0.645,0.0,41.751,0.228
colege01,1990.0,220.0,76.0,22.75,0,0.0,12.0,192.0,3.216,10.062,0.06,1.167,0.09,36.474,0.708
coleki01,1886.0,170.0,73.0,23.5,1,0.0,3.0,34.0,3.116,3.671,0.086,0.813,0.037,36.965,0.69
colemca01,1987.0,185.0,72.0,23.08,0,0.0,5.0,58.0,5.724,6.231,0.0,1.266,0.253,41.538,0.405
colemjo01,1863.0,170.0,69.0,20.17,0,0.0,40.0,656.0,4.678,2.392,1.805,3.225,0.427,41.792,0.246
colemjo04,1922.0,200.0,74.0,20.17,0,0.0,5.0,56.0,4.381,3.524,0.024,0.389,0.04,39.627,0.413
colemjo05,1947.0,175.0,75.0,18.58,0,0.0,22.0,484.0,3.696,6.053,0.088,1.23,0.077,38.349,0.497
colemlo01,1986.0,205.0,76.0,25.0,0,1.0,5.0,264.0,3.513,8.848,0.033,0.911,0.163,37.865,0.39
colemri01,1931.0,185.0,74.0,24.08,0,0.0,4.0,95.0,4.585,4.73,0.182,1.747,0.146,40.864,0.255
coleta01,1989.0,200.0,73.0,28.0,0,1.0,3.0,57.0,4.974,9.135,0.0,1.523,0.305,38.165,0.711
collido01,1952.0,195.0,74.0,24.67,0,1.0,0.0,44.0,5.283,3.17,0.0,0.939,0.0,41.909,0.352
colliha01,1869.0,175.0,71.0,30.33,0,0.0,3.0,24.0,8.173,0.735,0.735,2.388,0.276,44.357,0.092
collira01,1887.0,185.0,73.0,22.42,0,0.0,1.0,47.0,2.513,3.442,0.027,0.593,0.007,34.949,0.566
colliti01,1989.0,166.0,67.0,21.58,0,1.0,0.0,275.0,3.602,9.099,0.0,1.263,0.0,38.996,0.446
collmjo01,1986.0,240.0,75.0,25.17,0,0.0,3.0,214.0,3.637,6.394,0.0,1.1,0.039,36.992,0.492
colluja01,1927.0,160.0,67.0,24.25,0,0.0,2.0,129.0,4.151,3.317,0.136,1.358,0.039,38.347,0.621
colomal01,1988.0,225.0,73.0,24.42,0,1.0,0.0,305.0,3.07,8.268,0.045,0.829,0.0,37.262,0.583
colomje01,1977.0,240.0,74.0,23.5,0,1.0,0.0,341.0,4.686,6.966,0.084,1.077,0.0,40.278,0.401
colonba01,1973.0,285.0,71.0,23.92,2,0.0,47.0,565.0,4.118,6.591,0.125,1.186,0.122,38.102,0.642
colonro01,1979.0,245.0,77.0,25.0,0,1.0,0.0,124.0,5.189,5.765,0.096,0.673,0.0,39.827,0.384
